,index,name_last,name_first,key_mlbam,key_retro,key_bbref,key_fangraphs,mlb_played_first,mlb_played_last,name2search
1518,1518,ross,tyson,475115,rosst001,rossty01,7872,2010.0,2019.0,tysonross
1519,1519,rosscup,zac,573127,rossz001,rosscza01,9419,2013.0,2019.0,zacrosscup
1520,1520,rowley,chris,635903,rowlc001,rowlech01,18820,2017.0,2018.0,chrisrowley
1521,1521,rua,ryan,607387,rua-r001,ruary01,12409,2014.0,2018.0,ryanrua
1522,1522,rucinski,drew,607968,rucid001,rucindr01,12499,2014.0,2018.0,drewrucinski
1523,1523,ruggiano,justin,448605,ruggj001,ruggiju01,7620,2007.0,2017.0,justinruggiano
1524,1524,ruiz,carlos,434563,ruizc001,ruizca01,2579,2006.0,2017.0,carlosruiz
1525,1525,ruiz,jose,614179,ruizj001,ruizjo01,14552,2017.0,2019.0,joseruiz
1526,1526,ruiz,rio,547004,ruizr002,ruizri01,14103,2016.0,2019.0,rioruiz
1527,1527,rumbelow,nick,592705,rumbn001,rumbeni01,14867,2015.0,2019.0,nickrumbelow
1528,1528,runzler,dan,502130,runzd001,runzlda01,4080,2009.0,2017.0,danrunzler
1529,1529,rupp,cameron,519237,ruppc001,ruppca01,11146,2013.0,2017.0,cameronrupp
1530,1530,rusin,chris,543734,rusic001,rusinch01,9895,2012.0,2019.0,chrisrusin
1531,1531,russell,addison,608365,russa002,russead02,14106,2015.0,2019.0,addisonrussell
1532,1532,rutledge,josh,592710,rutlj001,rutlejo01,11167,2012.0,2017.0,joshrutledge
1533,1533,ryan,kyle,594986,ryank002,ryanky01,11753,2014.0,2019.0,kyleryan
1534,1534,ryu,hyun-jin,547943,ryu-h001,ryuhy01,14444,2013.0,2019.0,hyun-jinryu
1535,1535,rzepczynski,marc,519240,rzepm001,rzepcma01,6612,2009.0,2018.0,marcrzepczynski
1536,1536,sabathia,cc,282332,sabac001,sabatc.01,404,2001.0,2019.0,ccsabathia
1537,1537,sadler,casey,594987,sadlc002,sadleca02,11209,2014.0,2019.0,caseysadler
1538,1538,sadzeck,connor,592712,sadzc001,sadzeco01,13483,2018.0,2019.0,connorsadzeck
1539,1539,saladino,tyler,573135,salat001,saladty01,10807,2015.0,2019.0,tylersaladino
1540,1540,salas,fernando,477569,salaf001,salasfe01,4971,2010.0,2019.0,fernandosalas
1541,1541,salazar,danny,517593,salad001,salazda01,5867,2013.0,2019.0,dannysalazar
1542,1542,sale,chris,519242,salec001,salech01,10603,2010.0,2019.0,chrissale
1543,1543,saltalamacchia,jarrod,457454,saltj001,saltaja01,5557,2007.0,2018.0,jarrodsaltalamacchia
1544,1544,samardzija,jeff,502188,samaj001,samarje01,3254,2008.0,2019.0,jeffsamardzija
1545,1545,sampson,adrian,592716,sampa001,sampsad01,13339,2016.0,2019.0,adriansampson
1546,1546,sanchez,aaron,592717,sanca006,sanchaa01,11490,2014.0,2019.0,aaronsanchez
1547,1547,sanchez,adrian,506703,sanca007,sanchad01,11338,2017.0,2019.0,adriansanchez
1548,1548,sanchez,angel,605795,sanca008,sanchan03,11776,2017.0,2017.0,angelsanchez
1549,1549,sanchez,anibal,434671,sanca004,sanchan01,3284,2006.0,2019.0,anibalsanchez
1550,1550,sanchez,carlos,570560,sancc001,sanchca01,11602,2014.0,2019.0,carlossanchez
1551,1551,sanchez,gary,596142,sancg002,sanchga02,11442,2015.0,2019.0,garysanchez
1552,1552,sanchez,hector,516949,sanch002,sanchhe01,10289,2011.0,2017.0,hectorsanchez
1553,1553,sanchez,tony,506997,sanct001,sanchto01,6178,2013.0,2017.0,tonysanchez
1554,1554,sandoval,pablo,467055,sandp001,sandopa01,5409,2008.0,2019.0,pablosandoval
1555,1555,sandoval,patrick,663776,sandp002,sandopa02,19447,2019.0,2019.0,patricksandoval
1556,1556,sano,miguel,593934,sanom001,sanomi01,12164,2015.0,2019.0,miguelsano
1557,1557,santana,carlos,467793,santc002,santaca01,2396,2010.0,2019.0,carlossantana
1558,1558,santana,danny,542454,santd001,santada01,10322,2014.0,2019.0,dannysantana
1559,1559,santana,dennis,642701,santd003,santade01,17878,2018.0,2019.0,dennissantana
1560,1560,santana,domingo,570267,santd002,santado01,10348,2014.0,2019.0,domingosantana
1561,1561,santana,edgar,650828,sante002,santaed01,17355,2017.0,2018.0,edgarsantana
1562,1562,santana,ervin,429722,sante001,santaer01,3200,2005.0,2019.0,ervinsantana
1563,1563,santander,anthony,623993,santa003,santaan02,14551,2017.0,2019.0,anthonysantander
1564,1564,santiago,hector,502327,santh001,santihe01,4026,2011.0,2019.0,hectorsantiago
1565,1565,santos,luis,608601,santl001,santolu01,15006,2017.0,2018.0,luissantos
1566,1566,sardinas,luis,596143,sardl001,sardilu01,13153,2014.0,2018.0,luissardinas
1567,1567,saunders,michael,459431,saunm001,saundmi01,9981,2009.0,2017.0,michaelsaunders
1568,1568,saupold,warwick,599683,saupw001,saupowa01,13211,2016.0,2018.0,warwicksaupold
1569,1569,sborz,josh,622250,sborj002,sborzjo01,18323,2019.0,2019.0,joshsborz
1570,1570,scahill,rob,543746,scahr001,scahiro01,9286,2012.0,2018.0,robscahill
1571,1571,schebler,scott,594988,sches001,schebsc01,12225,2015.0,2019.0,scottschebler
1572,1572,scheppers,tanner,489294,schet001,schepta01,10267,2012.0,2017.0,tannerscheppers
1573,1573,scherzer,max,453286,schem001,scherma01,3137,2008.0,2019.0,maxscherzer
1574,1574,schimpf,ryan,572114,schir001,schimry01,9953,2016.0,2018.0,ryanschimpf
1575,1575,schlitter,brian,489295,schlb001,schlibr01,3599,2010.0,2019.0,brianschlitter
1576,1576,schoop,jonathan,570731,schoj001,schoojo01,11265,2013.0,2019.0,jonathanschoop
1577,1577,schreiber,john,670167,schrj001,schrejo01,20020,2019.0,2019.0,johnschreiber
1578,1578,schugel,a. j.,519263,schua001,schugaj01,11432,2015.0,2017.0,a. j.schugel
1579,1579,schultz,jaime,621289,schuj002,schulja02,15066,2018.0,2019.0,jaimeschultz
1580,1580,schwarber,kyle,656941,schwk001,schwaky01,16478,2015.0,2019.0,kyleschwarber
1581,1581,schwindel,frank,643524,schwf001,schwifr01,15351,2019.0,2019.0,frankschwindel
1582,1582,scott,robby,582494,scotr001,scottro02,13042,2016.0,2019.0,robbyscott
1583,1583,scott,tanner,656945,scott003,scottta01,17586,2017.0,2019.0,tannerscott
1584,1584,scott,tayler,605463,scott004,scottta02,13652,2019.0,2019.0,taylerscott
1585,1585,scribner,evan,519267,scrie001,scribev01,7525,2011.0,2017.0,evanscribner
1586,1586,scribner,troy,644428,scrit001,scribtr01,15570,2017.0,2018.0,troyscribner
1587,1587,seager,corey,608369,seagc001,seageco01,13624,2015.0,2019.0,coreyseager
1588,1588,seager,kyle,572122,seagk001,seageky01,9785,2011.0,2019.0,kyleseager
1589,1589,segedin,rob,574847,seger001,segedro01,11446,2016.0,2017.0,robsegedin
1590,1590,segura,jean,516416,seguj002,segurje01,5933,2012.0,2019.0,jeansegura
1591,1591,selman,sam,572125,selms001,selmasa01,13397,2019.0,2019.0,samselman
1592,1592,selsky,steve,592731,selss001,selskst01,12957,2016.0,2017.0,steveselsky
1593,1593,semien,marcus,543760,semim001,semiema01,12533,2013.0,2019.0,marcussemien
1594,1594,senzatela,antonio,622608,senza001,senzaan01,15488,2017.0,2019.0,antoniosenzatela
1595,1595,senzel,nick,669222,senzn001,senzeni01,19293,2019.0,2019.0,nicksenzel
1596,1596,severino,luis,622663,sevel001,severlu01,15890,2015.0,2019.0,luisseverino
1597,1597,severino,pedro,600474,sevep001,severpe01,14523,2015.0,2019.0,pedroseverino
1598,1598,sewald,paul,623149,sewap001,sewalpa01,13892,2017.0,2019.0,paulsewald
1599,1599,shackelford,kevin,594992,shack001,shackke01,11012,2017.0,2018.0,kevinshackelford
1600,1600,shafer,justin,596101,shafj001,shafeju01,16132,2018.0,2019.0,justinshafer
1601,1601,shaw,bryan,543766,shawb001,shawbr01,8110,2011.0,2019.0,bryanshaw
1602,1602,shaw,chris,622046,shawc001,shawch01,17738,2018.0,2019.0,chrisshaw
1603,1603,shaw,travis,543768,shawt001,shawtr01,11982,2015.0,2019.0,travisshaw
1604,1604,shawaryn,mike,642067,shawm001,shawami01,19495,2019.0,2019.0,mikeshawaryn
1605,1605,sheffield,justus,656954,shefj001,sheffju01,17285,2018.0,2019.0,justussheffield
1606,1606,shepherd,chandler,605469,shepc001,shephch01,16166,2019.0,2019.0,chandlershepherd
1607,1607,sherfy,jimmie,642073,sherj001,sherfji01,15118,2017.0,2019.0,jimmiesherfy
1608,1608,sherriff,ryan,595411,sherr001,sherrry01,12249,2017.0,2018.0,ryansherriff
1609,1609,shields,james,448306,shiej002,shielja02,7059,2006.0,2018.0,jamesshields
1610,1610,shipley,braden,640463,shipb001,shiplbr01,15158,2016.0,2018.0,bradenshipley
1611,1611,shoemaker,matt,533167,shoem001,shoemma01,4776,2013.0,2019.0,mattshoemaker
1612,1612,shreve,chasen,592741,shrec001,shrevch01,10855,2014.0,2019.0,chasenshreve
1613,1613,shuck,jb,543776,shucj001,shuckja01,6677,2011.0,2019.0,jbshuck
1614,1614,siegrist,kevin,543779,siegk001,siegrke01,8180,2013.0,2017.0,kevinsiegrist
1615,1615,sierra,magneuris,642423,sierm002,sierrma01,17023,2017.0,2019.0,magneurissierra
1616,1616,sierra,moises,501213,sierm001,sierrmo01,6050,2012.0,2018.0,moisessierra
1617,1617,simmons,andrelton,592743,simma001,simmoan01,10847,2012.0,2019.0,andreltonsimmons
1618,1618,simmons,shae,623406,simms001,simmosh01,14200,2014.0,2017.0,shaesimmons
1619,1619,sims,lucas,608371,simsl001,simslu01,13470,2017.0,2019.0,lucassims
1620,1620,sipp,tony,448609,sippt001,sippto01,8280,2009.0,2019.0,tonysipp
1621,1621,sisco,chance,642082,siscc001,siscoch01,15694,2017.0,2019.0,chancesisco
1622,1622,skaggs,tyler,572140,skagt001,skaggty01,10190,2012.0,2019.0,tylerskaggs
1623,1623,skoglund,eric,607215,skoge001,skogler01,16155,2017.0,2019.0,ericskoglund
1624,1624,skole,matt,605474,skolm001,skolema01,12119,2018.0,2019.0,mattskole
1625,1625,slania,dan,592753,sland001,slanida01,15639,2017.0,2017.0,danslania
1626,1626,slater,austin,596103,slata001,slateau01,16153,2017.0,2019.0,austinslater
1627,1627,slegers,aaron,642083,slega001,slegeaa01,15231,2017.0,2019.0,aaronslegers
1628,1628,smeltzer,devin,656970,smeld001,smeltde01,19487,2019.0,2019.0,devinsmeltzer
1629,1629,smith,burch,572143,smitb005,smithbu03,12784,2013.0,2019.0,burchsmith
1630,1630,smith,caleb,592761,smitc006,smithca03,14875,2017.0,2019.0,calebsmith
1631,1631,smith,carson,605476,smitc004,smithca02,13172,2014.0,2018.0,carsonsmith
1632,1632,smith,chris,627262,smitc005,smithch10,14449,2017.0,2017.0,chrissmith
1633,1633,smith,chris,434672,smitc002,smithch08,4544,2008.0,2017.0,chrissmith
1634,1634,smith,dominic,642086,smitd008,smithdo02,15653,2017.0,2019.0,dominicsmith
1635,1635,smith,drew,622098,smitd009,smithdr01,17755,2018.0,2018.0,drewsmith
1636,1636,smith,dwight,596105,smitd007,smithdw02,13473,2017.0,2019.0,dwightsmith
1637,1637,smith,joe,501925,smitj002,smithjo05,3281,2007.0,2019.0,joesmith
1638,1638,smith,josh,605479,smitj006,smithjo08,13629,2019.0,2019.0,joshsmith
1639,1639,smith,josh,595001,smitj004,smithjo07,10946,2015.0,2019.0,joshsmith
1640,1640,smith,kevan,607345,smitk002,smithke04,12284,2016.0,2019.0,kevansmith
1641,1641,smith,mallex,605480,smitm007,smithma05,13608,2016.0,2019.0,mallexsmith
1642,1642,smith,murphy,573166,smitm008,smithmu01,9812,2018.0,2018.0,murphysmith
1643,1643,smith,seth,452234,smits002,smithse01,7331,2007.0,2017.0,sethsmith
1644,1644,smith,tyler,642094,smitt002,smithty01,12490,2017.0,2017.0,tylersmith
1645,1645,smith,will,519293,smitw002,smithwi04,8048,2012.0,2019.0,willsmith
1646,1646,smith,will,669257,smitw003,smithwi05,19197,2019.0,2019.0,willsmith
1647,1647,smoak,justin,475253,smoaj001,smoakju01,9054,2010.0,2019.0,justinsmoak
1648,1648,smoker,josh,519294,smokj001,smokejo01,10285,2016.0,2018.0,joshsmoker
1649,1649,smolinski,jake,519295,smolj002,smolija01,5408,2014.0,2018.0,jakesmolinski
1650,1650,smyly,drew,592767,smyld001,smylydr01,11760,2012.0,2019.0,drewsmyly
1651,1651,sneed,cy,605482,sneec001,sneedcy01,16106,2019.0,2019.0,cysneed
1652,1652,snell,blake,605483,snelb001,snellbl01,13543,2016.0,2019.0,blakesnell
1653,1653,snelten,d. j.,592769,sneld001,sneltdj01,15949,2018.0,2018.0,d. j.snelten
1654,1654,snyder,brandon,474319,snydb003,snydebr03,9856,2010.0,2018.0,brandonsnyder
1655,1655,sobotka,chad,656977,soboc001,sobotch01,17470,2018.0,2019.0,chadsobotka
1656,1656,socolovich,miguel,462515,socom001,socolmi01,6697,2012.0,2018.0,miguelsocolovich
1657,1657,sogard,eric,519299,sogae001,sogarer01,7927,2010.0,2019.0,ericsogard
1658,1658,solak,nick,669256,solan001,solakni01,19294,2019.0,2019.0,nicksolak
1659,1659,solano,donovan,456781,solad001,solando01,8623,2012.0,2019.0,donovansolano
1660,1660,solarte,yangervis,500208,solay001,solarya01,5352,2014.0,2019.0,yangervissolarte
1661,1661,soler,jorge,624585,solej001,solerjo01,14221,2014.0,2019.0,jorgesoler
1662,1662,solis,sammy,519301,solis001,solissa01,11457,2015.0,2018.0,sammysolis
1663,1663,soria,joakim,465657,sorij001,soriajo01,6941,2007.0,2019.0,joakimsoria
1664,1664,soroka,mike,647336,sorom001,sorokmi01,18383,2018.0,2019.0,mikesoroka
1665,1665,sosa,edmundo,624641,sosae001,sosaed01,17022,2018.0,2019.0,edmundososa
1666,1666,soto,geovany,434567,sotog001,sotoge01,3707,2005.0,2017.0,geovanysoto
1667,1667,soto,gregory,642397,sotog003,sotogr01,19677,2019.0,2019.0,gregorysoto
1668,1668,soto,juan,665742,sotoj001,sotoju01,20123,2018.0,2019.0,juansoto
1669,1669,souza,steven,519306,souzs001,souzast01,5667,2014.0,2018.0,stevensouza
1670,1670,span,denard,452655,spand001,spande01,8347,2008.0,2018.0,denardspan
1671,1671,spangenberg,cory,605486,spanc001,spangco01,12294,2014.0,2019.0,coryspangenberg
1672,1672,sparkman,glenn,642098,sparg001,sparkgl01,15200,2017.0,2019.0,glennsparkman
1673,1673,speier,gabe,642100,speig001,speiega01,17170,2019.0,2019.0,gabespeier
1674,1674,springer,george,543807,sprig001,springe01,12856,2014.0,2019.0,georgespringer
1675,1675,springs,jeffrey,605488,sprij001,sprinje01,17677,2018.0,2019.0,jeffreysprings
1676,1676,st. john,locke,657766,stjol001,stjohlo01,16850,2019.0,2019.0,lockest. john
1677,1677,stallings,jacob,607732,stalj001,stallja01,13723,2016.0,2019.0,jacobstallings
1678,1678,stamets,eric,608715,stame001,stameer01,13795,2019.0,2019.0,ericstamets
1679,1679,stammen,craig,489334,stamc001,stammcr01,7274,2009.0,2019.0,craigstammen
1680,1680,stanek,ryne,592773,stanr002,stanery01,15947,2017.0,2019.0,rynestanek
1681,1681,stanton,giancarlo,519317,stanm004,stantmi03,4949,2010.0,2019.0,giancarlostanton
1682,1682,starling,bubba,605490,starb001,starlbu01,13356,2019.0,2019.0,bubbastarling
1683,1683,stashak,cody,664054,stasc001,stashco01,18088,2019.0,2019.0,codystashak
1684,1684,stassi,brock,595426,stasb001,stassbr01,12244,2017.0,2017.0,brockstassi
1685,1685,stassi,max,545358,stasm001,stassma01,10059,2013.0,2019.0,maxstassi
1686,1686,staumont,josh,622251,stauj001,staumjo01,18335,2019.0,2019.0,joshstaumont
1687,1687,steckenrider,drew,608716,stecd001,steckdr01,18806,2017.0,2019.0,drewsteckenrider
1688,1688,stephens,jackson,623451,stepj002,stephja01,14420,2017.0,2018.0,jacksonstephens
1689,1689,stephenson,robert,596112,stepr002,stephro01,13594,2016.0,2019.0,robertstephenson
1690,1690,stevenson,andrew,664057,steva001,stevean01,17932,2017.0,2019.0,andrewstevenson
1691,1691,stewart,brock,592779,stewb001,stewabr01,16727,2016.0,2019.0,brockstewart
1692,1692,stewart,chris,455755,stewc001,stewach01,3878,2006.0,2018.0,chrisstewart
1693,1693,stewart,christin,621514,stewc002,stewach02,17714,2018.0,2019.0,christinstewart
1694,1694,stewart,dj,621466,stewd002,stewadj01,17766,2018.0,2019.0,djstewart
1695,1695,stewart,kohl,640464,stewk001,stewako01,15502,2018.0,2019.0,kohlstewart
1696,1696,stock,robert,476594,stocr001,stockro01,6576,2018.0,2019.0,robertstock
1697,1697,storen,drew,519322,stord001,storedr01,6983,2010.0,2017.0,drewstoren
1698,1698,story,trevor,596115,stort001,storytr01,12564,2016.0,2019.0,trevorstory
1699,1699,stout,eric,657770,stoue001,stouter01,16873,2018.0,2018.0,ericstout
1700,1700,strahm,matt,621381,stram001,strahma01,13799,2016.0,2019.0,mattstrahm
1701,1701,straily,dan,573185,strad003,straida01,9460,2012.0,2019.0,danstraily
1702,1702,strasburg,stephen,544931,stras001,strasst01,10131,2010.0,2019.0,stephenstrasburg
1703,1703,stratton,chris,608717,strac001,stratch01,13761,2016.0,2019.0,chrisstratton
1704,1704,straw,myles,664702,stram002,strawmy01,17620,2018.0,2019.0,mylesstraw
1705,1705,street,huston,434718,streh001,streehu01,8258,2005.0,2017.0,hustonstreet
1706,1706,strickland,hunter,519326,strih001,strichu01,7836,2014.0,2019.0,hunterstrickland
1707,1707,stripling,ross,548389,strir001,stripro01,13273,2016.0,2019.0,rossstripling
1708,1708,stroman,marcus,573186,strom001,stromma01,13431,2014.0,2019.0,marcusstroman
1709,1709,strop,pedro,467008,strop001,stroppe01,4070,2009.0,2019.0,pedrostrop
1710,1710,stubbs,drew,453211,stubd001,stubbdr01,9328,2009.0,2017.0,drewstubbs
1711,1711,stubbs,garrett,596117,stubg001,stubbga01,18067,2019.0,2019.0,garrettstubbs
1712,1712,stumpf,daniel,621385,stumd001,stumpda01,13780,2016.0,2019.0,danielstumpf
1713,1713,suarez,albert,544150,suara001,suareal01,6175,2016.0,2017.0,albertsuarez
1714,1714,suarez,andrew,605498,suara002,suarean01,18300,2018.0,2019.0,andrewsuarez
1715,1715,suarez,eugenio,553993,suare001,suareeu01,12552,2014.0,2019.0,eugeniosuarez
1716,1716,suarez,jose,660761,suarj001,suarejo01,19911,2019.0,2019.0,josesuarez
1717,1717,suarez,ranger,624133,suarr001,suarera01,17277,2018.0,2019.0,rangersuarez
1718,1718,sucre,jesus,491696,sucrj001,sucreje01,5942,2013.0,2019.0,jesussucre
1719,1719,suero,wander,593833,suerw002,suerowa01,15855,2018.0,2019.0,wandersuero
1720,1720,sulser,cole,642121,sulsc001,sulseco01,15256,2019.0,2019.0,colesulser
1721,1721,susac,andrew,572180,susaa001,susacan01,13132,2014.0,2018.0,andrewsusac
1722,1722,suter,brent,608718,suteb001,suterbr01,13942,2016.0,2019.0,brentsuter
1723,1723,suzuki,ichiro,400085,suzui001,suzukic01,1101,2001.0,2019.0,ichirosuzuki
1724,1724,suzuki,kurt,435559,suzuk001,suzukku01,8259,2007.0,2019.0,kurtsuzuki
1725,1725,swanson,dansby,621020,swand001,swansda01,18314,2016.0,2019.0,dansbyswanson
1726,1726,swanson,erik,657024,swane001,swanser01,16587,2019.0,2019.0,erikswanson
1727,1727,swarzak,anthony,461872,swara001,swarzan01,7466,2009.0,2019.0,anthonyswarzak
1728,1728,sweeney,darnell,572182,sweed001,sweenda02,13284,2015.0,2018.0,darnellsweeney
1729,1729,swihart,blake,596119,swihb001,swihabl01,13176,2015.0,2019.0,blakeswihart
1730,1730,syndergaard,noah,592789,syndn001,syndeno01,11762,2015.0,2019.0,noahsyndergaard
1731,1731,szczur,matt,519333,szczm001,szczuma01,11255,2014.0,2018.0,mattszczur
1732,1732,taijeron,travis,607369,taijt001,taijetr01,11935,2017.0,2017.0,travistaijeron
1733,1733,taillon,jameson,592791,tailj001,taillja01,11674,2016.0,2019.0,jamesontaillon
1734,1734,tanaka,masahiro,547888,tanam001,tanakma01,15764,2014.0,2019.0,masahirotanaka
1735,1735,tapia,raimel,606132,tapir001,tapiara01,14350,2016.0,2019.0,raimeltapia
1736,1736,tarpley,stephen,605501,tarps001,tarplst01,15859,2018.0,2019.0,stephentarpley
1737,1737,tate,dillon,622253,tated001,tatedi01,17796,2019.0,2019.0,dillontate
1738,1738,tatis,fernando,665487,tatif002,tatisfe02,19709,2019.0,2019.0,fernandotatis
1739,1739,tauchman,mike,643565,taucm001,tauchmi01,15274,2017.0,2019.0,miketauchman
1740,1740,taylor,beau,607333,taylb003,taylobe11,12384,2018.0,2019.0,beautaylor
1741,1741,taylor,ben,664701,taylb002,taylobe10,18114,2017.0,2018.0,bentaylor
1742,1742,taylor,chris,621035,taylc001,tayloch03,13757,2014.0,2019.0,christaylor
1743,1743,taylor,josh,657031,taylj001,taylojo02,17359,2019.0,2019.0,joshtaylor
1744,1744,taylor,michael,572191,taylm002,taylomi02,11489,2014.0,2019.0,michaeltaylor
1745,1745,taylor,tyrone,621438,taylt002,tayloty01,13675,2019.0,2019.0,tyronetaylor
1746,1746,tazawa,junichi,547749,tazaj001,tazawju01,4079,2009.0,2018.0,junichitazawa
1747,1747,teheran,julio,527054,tehej001,teherju01,6797,2011.0,2019.0,julioteheran
1748,1748,tejada,ruben,514913,tejar001,tejadru01,5519,2010.0,2019.0,rubentejada
1749,1749,telis,tomas,542513,telit001,telisto01,10067,2014.0,2018.0,tomastelis
1750,1750,tellez,rowdy,642133,tellr001,tellero01,15679,2018.0,2019.0,rowdytellez
1751,1751,tepera,ryan,572193,teper001,teperry01,10291,2015.0,2019.0,ryantepera
1752,1752,tepesch,nick,519344,tepen001,tepesni01,11716,2013.0,2017.0,nicktepesch
1753,1753,thaiss,matt,642136,thaim001,thaisma01,19318,2019.0,2019.0,mattthaiss
1754,1754,thames,eric,519346,thame001,thameer01,3711,2011.0,2019.0,ericthames
1755,1755,therrien,jesen,592279,therj001,dygesje01,15853,2017.0,2017.0,jesentherrien
1756,1756,thomas,lane,657041,thoml002,thomala02,16939,2019.0,2019.0,lanethomas
1757,1757,thompson,jake,622097,thomj007,thompja03,14371,2016.0,2018.0,jakethompson
1758,1758,thompson,trayce,572204,thomt002,thomptr01,9952,2015.0,2018.0,traycethompson
1759,1759,thornburg,tyler,592804,thort001,thornty01,10688,2012.0,2019.0,tylerthornburg
1760,1760,thornton,trent,663423,thort002,thorntr01,17948,2019.0,2019.0,trentthornton
1761,1761,thorpe,lewis,626929,thorl002,thorple01,15906,2019.0,2019.0,lewisthorpe
1762,1762,tillman,chris,501957,tillc001,tillmch01,5279,2009.0,2018.0,christillman
1763,1763,tilson,charlie,605508,tilsc001,tilsoch01,12983,2016.0,2019.0,charlietilson
1764,1764,tinoco,jesus,622786,tinoj001,tinocje01,16300,2019.0,2019.0,jesustinoco
1765,1765,tocci,carlos,624636,toccc001,toccica01,14558,2018.0,2018.0,carlostocci
1766,1766,toles,andrew,592808,tolea001,tolesan01,13414,2016.0,2018.0,andrewtoles
1767,1767,tolliver,ashur,572208,tolla001,tollias01,10044,2016.0,2017.0,ashurtolliver
1768,1768,tomas,yasmany,630111,tomay001,tomasya01,17171,2015.0,2019.0,yasmanytomas
1769,1769,tomlin,josh,458708,tomlj001,tomlijo01,9388,2010.0,2019.0,joshtomlin
1770,1770,tomlinson,kelby,605509,tomlk001,tomlike01,13005,2015.0,2018.0,kelbytomlinson
1771,1771,tonkin,michael,543859,tonkm001,tonkimi01,10315,2013.0,2017.0,michaeltonkin
1772,1772,toro,abraham,647351,toroa001,toroab01,19844,2019.0,2019.0,abrahamtoro
1773,1773,torrens,luis,620443,torrl001,torrelu01,15905,2017.0,2019.0,luistorrens
1774,1774,torres,carlos,448614,torrc001,torreca01,7624,2009.0,2019.0,carlostorres
1775,1775,torres,gleyber,650402,torrg001,torregl01,16997,2018.0,2019.0,gleybertorres
1776,1776,torres,jose,600526,torrj001,torrejo02,14957,2016.0,2017.0,josetorres
1777,1777,torres,ramon,593527,torrr002,torrera01,14113,2017.0,2018.0,ramontorres
1778,1778,torreyes,ronald,591720,torrr001,torrero01,11400,2015.0,2019.0,ronaldtorreyes
1779,1779,toussaint,touki,657053,toust001,toussto01,16929,2018.0,2019.0,toukitoussaint
1780,1780,tovar,wilfredo,541600,tovaw001,tovarwi01,10416,2013.0,2019.0,wilfredotovar
1781,1781,trahan,blake,664167,trahb001,trahabl01,17588,2018.0,2018.0,blaketrahan
1782,1782,travis,devon,581527,travd001,travide01,13862,2015.0,2018.0,devontravis
1783,1783,travis,sam,607752,travs001,travisa01,16263,2017.0,2019.0,samtravis
1784,1784,treinen,blake,595014,treib001,treinbl01,12572,2014.0,2019.0,blaketreinen
1785,1785,trevino,jose,624431,trevj001,trevijo01,16725,2018.0,2019.0,josetrevino
1786,1786,triggs,andrew,592811,triga001,triggan01,13533,2016.0,2018.0,andrewtriggs
1787,1787,trivino,lou,642152,trivl001,trivilo01,15043,2018.0,2019.0,loutrivino
1788,1788,tropeano,nick,607374,tropn001,tropeni01,12385,2014.0,2019.0,nicktropeano
1789,1789,trout,mike,545361,troum001,troutmi01,10155,2011.0,2019.0,miketrout
1790,1790,trumbo,mark,444432,trumm001,trumbma01,6876,2010.0,2019.0,marktrumbo
1791,1791,tseng,jen-ho,627500,tsenj001,tsengje01,15524,2017.0,2018.0,jen-hotseng
1792,1792,tucker,cole,657061,tuckc001,tuckeco01,17326,2019.0,2019.0,coletucker
1793,1793,tucker,kyle,663656,tuckk001,tuckeky01,18345,2018.0,2019.0,kyletucker
1794,1794,tucker,preston,605512,tuckp001,tuckepr01,13633,2015.0,2018.0,prestontucker
1795,1795,tuivailala,sam,592815,tuivs001,tuivasa01,13485,2014.0,2019.0,samtuivailala
1796,1796,tulowitzki,troy,453064,tulot001,tulowtr01,3531,2006.0,2019.0,troytulowitzki
1797,1797,turley,nik,543867,turln001,turleni01,5530,2017.0,2017.0,nikturley
1798,1798,turnbull,spencer,605513,turns003,turnbsp01,16207,2018.0,2019.0,spencerturnbull
1799,1799,turner,jacob,545363,turnj002,turneja01,10185,2011.0,2018.0,jacobturner
1800,1800,turner,justin,457759,turnj001,turneju01,5235,2009.0,2019.0,justinturner
1801,1801,turner,stuart,642156,turns002,turnest01,15207,2017.0,2017.0,stuartturner
1802,1802,turner,trea,607208,turnt001,turnetr01,16252,2015.0,2019.0,treaturner
1803,1803,uehara,koji,493157,uehak001,ueharko01,9227,2009.0,2017.0,kojiuehara
1804,1804,underwood,duane,621249,unded001,underdu01,14677,2018.0,2019.0,duaneunderwood
1805,1805,upton,justin,457708,uptoj001,uptonju01,5222,2007.0,2019.0,justinupton
1806,1806,urena,jose,570632,urenj001,urenajo01,11589,2015.0,2019.0,joseurena
1807,1807,urena,richard,620446,urenr001,urenari01,16411,2017.0,2019.0,richardurena
1808,1808,urias,julio,628711,uriaj001,uriasju01,14765,2016.0,2019.0,juliourias
1809,1809,urias,luis,649966,urial001,uriaslu01,16622,2018.0,2019.0,luisurias
1810,1810,urquidy,jose,664353,urquj001,urquijo01,18413,2019.0,2019.0,joseurquidy
1811,1811,urshela,gio,570482,urshg001,urshegi01,10681,2015.0,2019.0,giourshela
1812,1812,utley,chase,400284,utlec001,utleych01,1679,2003.0,2018.0,chaseutley
1813,1813,valaika,pat,642162,valap001,valaipa01,14885,2016.0,2019.0,patvalaika
1814,1814,valbuena,luis,472528,valbl001,valbulu01,4969,2008.0,2018.0,luisvalbuena
1815,1815,valdez,cesar,491624,valdc003,valdece01,9013,2010.0,2017.0,cesarvaldez
